,id,question.question_concept,question.choices,question.stem,keywords
744,8cd9c2f52af984783bb78f77548c0b1d,literature,"[{'label': 'A', 'text': 'public library'}, {'label': 'B', 'text': 'meeting'}, {'label': 'C', 'text': 'conference'}, {'label': 'D', 'text': 'shelf'}, {'label': 'E', 'text': 'smoking break'}]",Promotional literature is often handed out at what work gathering?,"['promotional', 'gathering', 'literature', 'work', 'handed']"
745,0f0a8f5d3eeeee6570a9f3c061b64f79,parents,"[{'label': 'A', 'text': 'guide children'}, {'label': 'B', 'text': 'control children'}, {'label': 'C', 'text': 'ignore complaints'}, {'label': 'D', 'text': 'understand children'}, {'label': 'E', 'text': 'care for children'}]","The parents were listening when their kids complained, what was their goal?","['parents', 'kids', 'complained', 'listening', 'goal']"
746,65daaa5d6ca769cb3a4e97a682f39991,people,"[{'label': 'A', 'text': 'apartment'}, {'label': 'B', 'text': 'conference'}, {'label': 'C', 'text': 'opera'}, {'label': 'D', 'text': 'supermarket'}, {'label': 'E', 'text': 'musical'}]",What type of show are the people going to see?,"['people', 'going', 'type']"
747,deb782fe7943418e06387d8ca551350a,bird,"[{'label': 'A', 'text': 'roof'}, {'label': 'B', 'text': 'cage'}, {'label': 'C', 'text': 'sky'}, {'label': 'D', 'text': 'nest'}, {'label': 'E', 'text': 'countryside'}]","A bird flew but couldn't find any building to land on, where was it?","['bird', 'land', 'flew', 'building', 'couldn']"
748,9cc1f39777572dcc97c9f798b41b63e1,rain,"[{'label': 'A', 'text': 'water garden'}, {'label': 'B', 'text': 'kill weeds'}, {'label': 'C', 'text': 'wet ground'}, {'label': 'D', 'text': 'wet clothes'}, {'label': 'E', 'text': 'make shoes wet'}]",Why would a gardener want rain?,"['gardener', 'rain', 'want']"
749,279fd34967b1daae045cdd89686ed3ac,showroom,"[{'label': 'A', 'text': 'city'}, {'label': 'B', 'text': 'theater'}, {'label': 'C', 'text': 'ballet'}, {'label': 'D', 'text': 'electronics store'}, {'label': 'E', 'text': 'appliance store'}]",Where can you see a showroom that does not exist?,"['showroom', 'exist', 'does']"
750,ea50d11ebbbbdf785dd5284231324ace,sports,"[{'label': 'A', 'text': 'fun'}, {'label': 'B', 'text': 'games'}, {'label': 'C', 'text': 'recreational'}, {'label': 'D', 'text': 'competitive'}, {'label': 'E', 'text': 'violent'}]",Sports don't have to be for a prize they can just be what?,"['sports', 'prize', 'just', 'don']"
751,b10c073f314ccbab72306b6f304fb9a4,lizard,"[{'label': 'A', 'text': 'bermuda'}, {'label': 'B', 'text': 'south carolina'}, {'label': 'C', 'text': 'new mexico'}, {'label': 'D', 'text': 'utah'}, {'label': 'E', 'text': 'florida'}]","The lizard had stowed away aboard the RV as the family traveled to the beach for vacation, the extremely popular beach was located where?","['lizard', 'beach', 'rv', 'located', 'vacation']"
752,0ae08150b20f9b7d8c81480fd9b09fe2,explosive,"[{'label': 'A', 'text': 'war'}, {'label': 'B', 'text': 'army'}, {'label': 'C', 'text': 'landmine'}, {'label': 'D', 'text': 'fireworks display'}, {'label': 'E', 'text': 'military'}]",What organization is likely to work with explosives?,"['explosives', 'organization', 'work', 'likely']"
753,a3af4e3e46d67230e3b5acf801b1ae2b,person,"[{'label': 'A', 'text': 'lend money'}, {'label': 'B', 'text': 'feel sorry'}, {'label': 'C', 'text': 'pray'}, {'label': 'D', 'text': 'cross street'}, {'label': 'E', 'text': 'trust god'}]","James saw a person in the street.  He tried to give them some change, but they didn't want it.  Instead they told him that they didn't need anything because they had protection.  What might they have meant?","['protection', 'meant', 'street', 'james', 'change']"
754,a526e2ae2cd79061d55e83336d802087,meet people,"[{'label': 'A', 'text': 'go to the movies'}, {'label': 'B', 'text': 'go outside'}, {'label': 'C', 'text': 'friendly'}, {'label': 'D', 'text': 'go to parties'}, {'label': 'E', 'text': 'take class'}]",If you want to meet people who share one of your hobbies you can do what which also lets you learn more about your hobby?,"['hobbies', 'hobby', 'meet', 'share', 'people']"
755,9f73b5a6a23412bcfd7e72c411814d30,walking,"[{'label': 'A', 'text': 'exercise'}, {'label': 'B', 'text': 'lose weight'}, {'label': 'C', 'text': 'move'}, {'label': 'D', 'text': 'getting somewhere'}, {'label': 'E', 'text': 'enjoyment'}]",What is a healthy reason for walking?,"['walking', 'healthy', 'reason']"
756,88222b0214335167580536de94163f8e,honour,"[{'label': 'A', 'text': 'worry'}, {'label': 'B', 'text': 'dishonor'}, {'label': 'C', 'text': 'disgrace'}, {'label': 'D', 'text': 'shame'}, {'label': 'E', 'text': 'cowardice'}]","The soldier was given honour but he struggled being the only one who survived, he felt like he had shown fear and what?","['soldier', 'honour', 'survived', 'fear', 'felt']"
757,7bff3e77b8c6ef7cc4d23ec7fee91d70,printer,"[{'label': 'A', 'text': 'desk'}, {'label': 'B', 'text': 'contra costa times newspaper company'}, {'label': 'C', 'text': 'school'}, {'label': 'D', 'text': 'newspaper office'}, {'label': 'E', 'text': 'home office'}]",Where do you use a printer for the morning paper?,"['printer', 'paper', 'morning', 'use']"
758,b3fdaa01a794dc528173b6144cbbed8a,listen,"[{'label': 'A', 'text': ""you'll learn""}, {'label': 'B', 'text': 'concentrate on sounds'}, {'label': 'C', 'text': 'dance'}, {'label': 'D', 'text': 'stop speaking'}, {'label': 'E', 'text': 'hear things'}]","He told everybody to shut up and listen, with everybody quiet they began to what in the distance?","['quiet', 'listen', 'distance', 'began', 'shut']"
759,9c816bd4f0517ea0f16dffe7d86123ac,projectile ball,"[{'label': 'A', 'text': 'arcade'}, {'label': 'B', 'text': 'slingshot'}, {'label': 'C', 'text': 'gun'}, {'label': 'D', 'text': 'motion'}, {'label': 'E', 'text': 'flintlock'}]",John loaded the projectile ball into his weapon. What type of weapon might it be?,"['weapon', 'projectile', 'ball', 'john', 'loaded']"
760,88f4dd070b5c210727104424f3e568b9,mouse,"[{'label': 'A', 'text': 'refridgerator'}, {'label': 'B', 'text': 'kitchen'}, {'label': 'C', 'text': 'cupboard'}, {'label': 'D', 'text': 'sewer'}, {'label': 'E', 'text': 'garage'}]",Where is someone likely to be unhappy to find a mouse nibbling on snacks?,"['mouse', 'nibbling', 'snacks', 'unhappy', 'likely']"
761,45ea75fe3ea82b829e6e306134bcdb81,person,"[{'label': 'A', 'text': 'many people'}, {'label': 'B', 'text': 'animal'}, {'label': 'C', 'text': 'own house'}, {'label': 'D', 'text': 'headache'}, {'label': 'E', 'text': 'put together'}]","When going to a party, what did the agoraphobic person fear?","['agoraphobic', 'fear', 'party', 'person', 'going']"
762,e712b032a3d40d425cd35e6e3a876d2d,learning,"[{'label': 'A', 'text': 'try new'}, {'label': 'B', 'text': 'headaches'}, {'label': 'C', 'text': 'fall asleep'}, {'label': 'D', 'text': 'intelligence'}, {'label': 'E', 'text': 'pride'}]",What might happen with too much learning?,"['learning', 'happen']"
763,58a0402c423758da760ed2deb5669be0,dreaming,"[{'label': 'A', 'text': 'wake up'}, {'label': 'B', 'text': 'none'}, {'label': 'C', 'text': 'fantasy'}, {'label': 'D', 'text': 'inspiration'}, {'label': 'E', 'text': 'car accident'}]",What can happen if you are dreaming when you should be watching your surroundings?,"['dreaming', 'watching', 'surroundings', 'happen']"
764,a8c3331e20d1c4d347a597a0a0f16f25,curiosity,"[{'label': 'A', 'text': 'travel'}, {'label': 'B', 'text': 'find truth'}, {'label': 'C', 'text': 'go to market'}, {'label': 'D', 'text': 'attend school'}, {'label': 'E', 'text': 'examine thing'}]","John had a great deal of curiosity about all things.  So when all of his friends were getting jobs, he decided to continue doing what?","['john', 'curiosity', 'jobs', 'things', 'friends']"
765,6134ef4ec50da0d5c436c866c02c6a6d,spending money,"[{'label': 'A', 'text': 'bankruptcy'}, {'label': 'B', 'text': 'clutter'}, {'label': 'C', 'text': 'debt'}, {'label': 'D', 'text': 'birthday party'}, {'label': 'E', 'text': 'poverty'}]",What happens when spending money without paying someone back?,"['spending', 'paying', 'money', 'happens']"
766,6c2cb78f9689a40b4a7ad660fbf06bf5,car,"[{'label': 'A', 'text': 'head north'}, {'label': 'B', 'text': 'slow down'}, {'label': 'C', 'text': 'speed up'}, {'label': 'D', 'text': 'quicken'}, {'label': 'E', 'text': 'heading north'}]","A car was going from a full stop to pulling on to an on ramp, what must it have done?","['ramp', 'car', 'pulling', 'stop', 'going']"
767,6abae2ffdbe0732b481918e896fe10c1,sitting quietly,"[{'label': 'A', 'text': 'falling asleep'}, {'label': 'B', 'text': 'calm'}, {'label': 'C', 'text': 'discomfort'}, {'label': 'D', 'text': 'solitude'}, {'label': 'E', 'text': 'relaxation'}]","James was sitting quietly in a hard metal chair with sharp edges.  He wanted to express something, but remained silent due to fear of annoying others.  What didn't he express?","['silent', 'quietly', 'james', 'fear', 'chair']"
768,c0c1a0111bf39056c48d6b5877247c77,baseball stadium,"[{'label': 'A', 'text': 'san francisco'}, {'label': 'B', 'text': 'chicago'}, {'label': 'C', 'text': 'las vegas'}, {'label': 'D', 'text': 'urban areas'}, {'label': 'E', 'text': 'phoenix'}]",Which city's baseball stadium does the team who won the world series in 2016 play?,"['stadium', 'baseball', 'city', '2016', 'won']"
769,f73032836e6a82c3364131c057fe3411,condominium,"[{'label': 'A', 'text': 'florida'}, {'label': 'B', 'text': 'towels'}, {'label': 'C', 'text': 'pirates'}, {'label': 'D', 'text': 'michigan'}, {'label': 'E', 'text': 'complex'}]",What could a condominium be?,['condominium']
770,76d448608a97ed0bf0779d4b4861c1a1,mighty,"[{'label': 'A', 'text': 'insignificant'}, {'label': 'B', 'text': 'powerless'}, {'label': 'C', 'text': 'weakling'}, {'label': 'D', 'text': 'helpless'}, {'label': 'E', 'text': 'unimportant'}]",What is the opposite of someone who is mighty and powerful?,"['mighty', 'powerful', 'opposite']"
771,c0885e5dfc3133811852d7a51476b004,running after ball,"[{'label': 'A', 'text': 'laughter'}, {'label': 'B', 'text': 'sweating'}, {'label': 'C', 'text': 'pregnancy'}, {'label': 'D', 'text': 'breathing heavily'}, {'label': 'E', 'text': 'tiredness'}]",A person that is out of shape might experience what physical effect while running after ball?,"['running', 'ball', 'shape', 'physical', 'effect']"
772,5a1417149279533eda065aa76c081a06,food,"[{'label': 'A', 'text': 'fridge'}, {'label': 'B', 'text': 'kitchen'}, {'label': 'C', 'text': 'cooking show'}, {'label': 'D', 'text': 'supermarket'}, {'label': 'E', 'text': 'table'}]",Where do families usually enjoy food?,"['families', 'food', 'usually', 'enjoy']"
773,b9e58e5799de17a178f3bd48aa94c730,rescue,"[{'label': 'A', 'text': 'corrupt'}, {'label': 'B', 'text': 'hide and seek'}, {'label': 'C', 'text': 'endanger'}, {'label': 'D', 'text': 'kidnap'}, {'label': 'E', 'text': 'arrest'}]","The police moved in to rescue the little girl, it was a good ending to the what?","['ending', 'rescue', 'police', 'little', 'girl']"
774,522259b020466e10b1032a5ae74e6162,contemplate,"[{'label': 'A', 'text': 'become distracted'}, {'label': 'B', 'text': 'get ideas'}, {'label': 'C', 'text': 'thinking'}, {'label': 'D', 'text': 'hatred'}, {'label': 'E', 'text': 'daydream'}]","The park was packed, he came to contemplate but it was clear he was going to what?","['park', 'contemplate', 'clear', 'packed', 'going']"
775,60cc899ed3644ec0a792141f530a3ac2,house,"[{'label': 'A', 'text': 'residential area'}, {'label': 'B', 'text': 'across the street'}, {'label': 'C', 'text': 'street'}, {'label': 'D', 'text': 'subdivision'}, {'label': 'E', 'text': 'city'}]","The house didn't have a driveway, so where did its inhabitants have to park?","['driveway', 'park', 'house', 'inhabitants', 'didn']"
776,aa080b8da2748f0caeb124f55e03941a,story,"[{'label': 'A', 'text': 'floor'}, {'label': 'B', 'text': 'communicating moral'}, {'label': 'C', 'text': 'near end'}, {'label': 'D', 'text': 'end badly'}, {'label': 'E', 'text': 'exciting to the end'}]","The story started out good, but it was terrible.  How might you describe the story?","['story', 'terrible', 'started', 'good']"
777,7e6d1ea97171b01c39ad8d382d05b502,dressing room,"[{'label': 'A', 'text': 'theatre'}, {'label': 'B', 'text': 'church'}, {'label': 'C', 'text': 'swimming pool'}, {'label': 'D', 'text': 'gym'}, {'label': 'E', 'text': 'department store'}]",Mary is changing into a period costume in her dressing room.  What sort of building is she most likely in?,"['mary', 'dressing', 'room', 'building', 'costume']"
778,66109f126c1a3975eb96110ff7d933ab,living,"[{'label': 'A', 'text': 'reproducing'}, {'label': 'B', 'text': 'food consumed'}, {'label': 'C', 'text': 'eventually die'}, {'label': 'D', 'text': 'grow leaves'}, {'label': 'E', 'text': 'respiration'}]","Grim sure, but living things will what?","['grim', 'living', 'things', 'sure']"
779,6fb014460f0f5ca8161ca8fabbb799c4,mustard,"[{'label': 'A', 'text': 'fast food restaurant'}, {'label': 'B', 'text': 'refrigerator'}, {'label': 'C', 'text': 'fridge'}, {'label': 'D', 'text': 'jar'}, {'label': 'E', 'text': 'grocery shops'}]",Where can you find little packets of mustard?,"['mustard', 'packets', 'little']"
780,932de3920bbfd30c898549490dc39ad4,dirt,"[{'label': 'A', 'text': 'subway'}, {'label': 'B', 'text': 'garden'}, {'label': 'C', 'text': 'street'}, {'label': 'D', 'text': 'fingernails'}, {'label': 'E', 'text': 'bed'}]",There was too much dirt being tracked in from the unpaved road.  The what was covered with it?,"['dirt', 'road', 'unpaved', 'tracked', 'covered']"
781,38803891b0daa4025b532e33fa99f5fd_1,night owl,"[{'label': 'A', 'text': 'early bird'}, {'label': 'B', 'text': 'morning person'}, {'label': 'C', 'text': 'early riser'}, {'label': 'D', 'text': 'lark'}, {'label': 'E', 'text': 'night owl'}]","The night owl begin coo his song as night fell, the songbirds of the day, such as the what, took a rest?","['songbirds', 'owl', 'night', 'song', 'rest']"
782,ab3c9e63a6533e9b769d613945d0eaaa,bookshop,"[{'label': 'A', 'text': 'big city'}, {'label': 'B', 'text': 'mall'}, {'label': 'C', 'text': 'department store'}, {'label': 'D', 'text': 'amazon'}, {'label': 'E', 'text': 'student union'}]","Danny couldn't find the novel he wanted in his local bookshop or any other stores near him, so he decided to drive where to look for it?","['bookshop', 'novel', 'danny', 'drive', 'stores']"
783,444763de101ec847c2a7a20ce3b8607a,president,"[{'label': 'A', 'text': 'whitehouse'}, {'label': 'B', 'text': 'pta'}, {'label': 'C', 'text': 'store'}, {'label': 'D', 'text': 'corporation'}, {'label': 'E', 'text': 'government'}]",The CEO is kind of like the president of a what?,"['ceo', 'president', 'like', 'kind']"
784,8e1f85ef0d83b461de75db88587f8d61,slow,"[{'label': 'A', 'text': 'slowplay'}, {'label': 'B', 'text': 'hasty'}, {'label': 'C', 'text': 'prompt'}, {'label': 'D', 'text': 'rapid'}, {'label': 'E', 'text': 'okay'}]",Sarah was very slow at making judgments.  She didn't like being what?,"['sarah', 'judgments', 'slow', 'making', 'like']"
785,783b8fd37dfc3e8f4d10cfb055f8f5f2,snake,"[{'label': 'A', 'text': 'ditch'}, {'label': 'B', 'text': 'rude'}, {'label': 'C', 'text': 'sun itself'}, {'label': 'D', 'text': 'pet'}, {'label': 'E', 'text': 'obesity'}]","The snake generally left people alone, but what kinds of hikers did it bite?","['snake', 'hikers', 'bite', 'people', 'kinds']"
786,dad94fba9d1f2aac768d69cf5df60e39,weasel,"[{'label': 'A', 'text': 'the yard'}, {'label': 'B', 'text': ""children's song""}, {'label': 'C', 'text': 'washington d.c'}, {'label': 'D', 'text': 'congress'}, {'label': 'E', 'text': 'chicken coop'}]",Where does the weasel go pop?,"['weasel', 'pop', 'does']"
787,1881bbb2ed61353bf039152ce4c5c284,using computer,"[{'label': 'A', 'text': 'anger'}, {'label': 'B', 'text': 'happiness'}, {'label': 'C', 'text': 'program created'}, {'label': 'D', 'text': 'stress'}, {'label': 'E', 'text': 'carpal tunnel syndrome'}]",A person specializing in computer science and using a computer will likely be doing what?,"['computer', 'specializing', 'using', 'science', 'person']"
788,5db775543ce96716ac31d591aa64812a,thanking,"[{'label': 'A', 'text': 'joy'}, {'label': 'B', 'text': 'shake hands'}, {'label': 'C', 'text': 'smile'}, {'label': 'D', 'text': 'show your face'}, {'label': 'E', 'text': 'appreciation'}]",What do you want to show by thanking someone?,"['thanking', 'want']"
789,05367f6c6b1714bc9d0cb41b9ca128dc,remembering,"[{'label': 'A', 'text': 'sleep'}, {'label': 'B', 'text': 'depression'}, {'label': 'C', 'text': 'knowledge'}, {'label': 'D', 'text': 'pleasure'}, {'label': 'E', 'text': 'knowing'}]",Remembering your parents death can lead to what?,"['remembering', 'parents', 'death', 'lead']"
790,ea9864dc2740c60cbdc2214021fce5e8,having sex,"[{'label': 'A', 'text': 'getting pregnant'}, {'label': 'B', 'text': 'unwanted pregnancy'}, {'label': 'C', 'text': 'aids'}, {'label': 'D', 'text': 'making babies'}, {'label': 'E', 'text': 'boredom'}]",What does having sex in a marriage lead to?,"['sex', 'marriage', 'having', 'does', 'lead']"
791,4c382cd0591c57700ae2784bd92878dc,coast,"[{'label': 'A', 'text': 'united states'}, {'label': 'B', 'text': 'florida'}, {'label': 'C', 'text': 'denmark'}, {'label': 'D', 'text': 'map'}, {'label': 'E', 'text': 'california'}]",What country on the coast of Europe is the setting of Hamlet?,"['hamlet', 'europe', 'coast', 'country', 'setting']"
792,3f137996718762973ce2d50ad77d6fb0,travellers,"[{'label': 'A', 'text': 'rest area'}, {'label': 'B', 'text': 'airport'}, {'label': 'C', 'text': 'bus depot'}, {'label': 'D', 'text': 'train station'}, {'label': 'E', 'text': 'subway'}]",Where can travellers go to catch a flight?,"['flight', 'travellers', 'catch']"
